text_title,start_file,f_jg,f_nr,start_page_value,start_page,year,month,day,end_file,end_page,date,node_count,title_id,par_id
"„Badener Freund“; Leopold Z.; Outos; A. O.; J. K—c, stud. jur.; K. L. 77, stud. phil.; „Schadenfroh“; M. G. Sch., Floridsdorf; J. R.; Rolph H.; Leser in „Weißer Hirsch“; A. K.; „Haben wir uns gestern gefreut“; A. Star.",FK-01-008_n0024.xml,01,008,n0024,24,1899,06,01,1899-06-01,FK-01-008_n0024.xml,24,140,text__tid_00172.xml,pr1734
Einige Anfragen werden wegen Raummangels erst im,FK-01-008_n0024.xml,01,008,n0024,24,1899,06,01,1899-06-01,FK-01-008_n0024.xml,24,64,text__tid_00173.xml,pr1737
(Zur Zuchthausvorlage.),FK-01-009_n0001.xml,01,009,n0001,1,1899,06,01,1899-06-01,FK-01-009_n0006.xml,6,3837,text__tid_00174.xml,pr1842
(Die Donaufahrt der Fortschrittsfreunde.),FK-01-009_n0007.xml,01,009,n0007,7,1899,06,01,1899-06-01,FK-01-009_n0009.xml,9,1550,text__tid_00175.xml,pr1855
(Fractionsbordelle.),FK-01-009_n0009.xml,01,009,n0009,9,1899,06,01,1899-06-01,FK-01-009_n0010.xml,10,1205,text__tid_00176.xml,pr1861
(Zu den Iglauer Festtagen.),FK-01-009_n0011.xml,01,009,n0011,11,1899,06,01,1899-06-01,FK-01-009_n0011.xml,11,205,text__tid_00177.xml,pr1867
(Matura.),FK-01-009_n0011.xml,01,009,n0011,11,1899,06,01,1899-06-01,FK-01-009_n0014.xml,14,2154,text__tid_00178.xml,pr1872
Von den Bemühungen des Professors Schenk um die russische Thronfolge.,FK-01-009_n0014.xml,01,009,n0014,14,1899,06,01,1899-06-01,FK-01-009_n0016.xml,16,1538,text__tid_00179.xml,pr1880
(Der Hammer Thors.),FK-01-009_n0016.xml,01,009,n0016,16,1899,06,01,1899-06-01,FK-01-009_n0017.xml,17,639,text__tid_00180.xml,pr1888
(Sprachrohrbenützer.),FK-01-009_n0017.xml,01,009,n0017,17,1899,06,01,1899-06-01,FK-01-009_n0017.xml,17,198,text__tid_00181.xml,pr1891
(Mercantile Trauer um Johann Strauß.),FK-01-009_n0018.xml,01,009,n0018,18,1899,06,01,1899-06-01,FK-01-009_n0019.xml,19,1034,text__tid_00182.xml,pr1896
(Die Schlierseer Plage.),FK-01-009_n0019.xml,01,009,n0019,19,1899,06,01,1899-06-01,FK-01-009_n0021.xml,21,1151,text__tid_00183.xml,pr1900
(Herr Nordau.),FK-01-009_n0021.xml,01,009,n0021,21,1899,06,01,1899-06-01,FK-01-009_n0022.xml,22,747,text__tid_00184.xml,pr1905
Lapidares aus der ‚Neuen Freien Presse’.,FK-01-009_n0022.xml,01,009,n0022,22,1899,06,01,1899-06-01,FK-01-009_n0022.xml,22,153,text__tid_00185.xml,pr1910
(Die ‚Neue Freie Presse’ und der Orang-Utang.),FK-01-009_n0023.xml,01,009,n0023,23,1899,06,01,1899-06-01,FK-01-009_n0025.xml,25,1809,text__tid_00186.xml,pr1919
Die Ursache einer Zugsverspätung.,FK-01-009_n0025.xml,01,009,n0025,25,1899,06,01,1899-06-01,FK-01-009_n0027.xml,27,1359,text__tid_00187.xml,pr1926
Rechenschaftsbericht.,FK-01-009_n0027.xml,01,009,n0027,27,1899,06,01,1899-06-01,FK-01-009_n0027.xml,27,287,text__tid_00188.xml,pr1940
Frl. Niemand.,FK-01-009_n0027.xml,01,009,n0027,27,1899,06,01,1899-06-01,FK-01-009_n0027.xml,27,129,text__tid_00190.xml,pr1950
Lady Mischief in Velden.,FK-01-009_n0027.xml,01,009,n0027,27,1899,06,01,1899-06-01,FK-01-009_n0028.xml,28,231,text__tid_00191.xml,pr1953
Socius.,FK-01-009_n0028.xml,01,009,n0028,28,1899,06,01,1899-06-01,FK-01-009_n0028.xml,28,143,text__tid_00192.xml,pr1956
H. L.,FK-01-009_n0028.xml,01,009,n0028,28,1899,06,01,1899-06-01,FK-01-009_n0028.xml,28,21,text__tid_00193.xml,pr1959
Berthold F.,FK-01-009_n0028.xml,01,009,n0028,28,1899,06,01,1899-06-01,FK-01-009_n0028.xml,28,16,text__tid_00194.xml,pr1962
"Anton B.; Fritz K. in Saaz; Alexander R.; F. B.; J. Fr.; H. Ö., P. K., R. R. und J. L. in Pressbaum; R.-R. St.",FK-01-009_n0028.xml,01,009,n0028,28,1899,06,01,1899-06-01,FK-01-009_n0028.xml,28,99,text__tid_00195.xml,pr1965
Druckfehlerberichtigung.,FK-01-009_n0028.xml,01,009,n0028,28,1899,06,01,1899-06-01,FK-01-009_n0028.xml,28,224,text__tid_00196.xml,pr1969
Vergangenen Donnerstag hat auf der Ringstraße,FK-01-010_n0001.xml,01,010,n0001,1,1899,07,01,1899-07-01,FK-01-010_n0001.xml,1,42,text__tid_00197.xml,pr2076
"Das Volk von Wien, ein neuer Kronos, droht sein",FK-01-010_n0001.xml,01,010,n0001,1,1899,07,01,1899-07-01,FK-01-010_n0004.xml,4,2352,text__tid_00198.xml,pr2079
Den Coburgern lächelt das alte Glück noch.,FK-01-010_n0004.xml,01,010,n0004,4,1899,07,01,1899-07-01,FK-01-010_n0005.xml,5,340,text__tid_00199.xml,pr2085
Herr v. Chlumecky ist vom Unglück verfolgt.,FK-01-010_n0005.xml,01,010,n0005,5,1899,07,01,1899-07-01,FK-01-010_n0006.xml,6,748,text__tid_00200.xml,pr2088
"Ein Leser hat die Freundlichkeit, mir ein Coursblatt zu übersenden",FK-01-010_n0006.xml,01,010,n0006,6,1899,07,01,1899-07-01,FK-01-010_n0006.xml,6,321,text__tid_00201.xml,pr2091
"Die ‚Neue Freie Presse’ vermag auch, wenn es",FK-01-010_n0006.xml,01,010,n0006,6,1899,07,01,1899-07-01,FK-01-010_n0007.xml,7,409,text__tid_00202.xml,pr2094
[Confiscation.],FK-01-010_n0007.xml,01,010,n0007,7,1899,07,01,1899-07-01,FK-01-010_n0007.xml,7,262,text__tid_00203.xml,pr2098
"Goethe, Matzenauer, Lessing und Noske. Die ‚Neue",FK-01-010_n0007.xml,01,010,n0007,7,1899,07,01,1899-07-01,FK-01-010_n0008.xml,8,568,text__tid_00204.xml,pr2101
Die officiöse ‚Wiener Allgemeine Zeitung‘ vom 11. Juli,FK-01-010_n0008.xml,01,010,n0008,8,1899,07,01,1899-07-01,FK-01-010_n0008.xml,8,232,text__tid_00205.xml,pr2104
UNIVERSITÄTSBUMMEL.,FK-01-010_n0008.xml,01,010,n0008,8,1899,07,01,1899-07-01,FK-01-010_n0014.xml,14,3884,text__tid_00206.xml,pr2109
"Man kann nicht behaupten, dass Graf Bylandt,",FK-01-010_n0014.xml,01,010,n0014,14,1899,07,01,1899-07-01,FK-01-010_n0015.xml,15,662,text__tid_00207.xml,pr2119
"Sehr geehrter Herr! Da Sie der Einzige sind, an den wir uns",FK-01-010_n0015.xml,01,010,n0015,15,1899,07,01,1899-07-01,FK-01-010_n0016.xml,16,720,text__tid_00208.xml,pr2122
ZUM GASTSPIEL DES »DEUTSCHEN THEATERS«.,FK-01-010_n0016.xml,01,010,n0016,16,1899,07,01,1899-07-01,FK-01-010_n0020.xml,20,2748,text__tid_00209.xml,pr2131
Die Kunstpflege der ‚Neuen Freien Presse’.*),FK-01-010_n0020.xml,01,010,n0020,20,1899,07,01,1899-07-01,FK-01-010_n0024.xml,24,3614,text__tid_00210.xml,pr2138
"Die ‚Fackel’, herausgegeben von Einem, der keinen Platz in",FK-01-010_n0024.xml,01,010,n0024,24,1899,07,01,1899-07-01,FK-01-010_n0025.xml,25,817,text__tid_00211.xml,pr2148
Aus einem Referat des Herrn Julius Bauer. »Der,FK-01-010_n0026.xml,01,010,n0026,26,1899,07,01,1899-07-01,FK-01-010_n0026.xml,26,100,text__tid_00212.xml,pr2160
Lapidares aus der ‚Neuen Freien Presse’.,FK-01-010_n0026.xml,01,010,n0026,26,1899,07,01,1899-07-01,FK-01-010_n0026.xml,26,170,text__tid_00213.xml,pr2163
Die thörichte Todtschweigetaktik der Getroffenen,FK-01-010_n0027.xml,01,010,n0027,27,1899,07,01,1899-07-01,FK-01-010_n0030.xml,30,2186,text__tid_00214.xml,pr2181
Der Verleger der ‚Fackel’ hat an die Buchhändler auf recommandierter,FK-01-010_n0030.xml,01,010,n0030,30,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,259,text__tid_00215.xml,pr2188
Lady Mischief.,FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,136,text__tid_00217.xml,pr2198
L. R. Eller.,FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,150,text__tid_00218.xml,pr2201
Ein Leser (Poststempel 3/3).,FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,150,text__tid_00219.xml,pr2204
Nur ein M.,FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,18,text__tid_00220.xml,pr2207
J. Fr.,FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,24,text__tid_00221.xml,pr2210
"Ph. Fr., Ischl.",FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,39,text__tid_00222.xml,pr2213
Rex.,FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,25,text__tid_00223.xml,pr2216
Prof. Kl.,FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,19,text__tid_00224.xml,pr2219
H. Pf.,FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,244,text__tid_00225.xml,pr2222
Emil Sp.; Sufficit; Karl W.; Arthur Kl. in R.; Ein Zuschauer; Leser in Baden; A. W. K. in Troppau; M-H. in F.; Theodor Gr.,FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,90,text__tid_00226.xml,pr2225
"M. H., Wien II.",FK-01-010_n0031.xml,01,010,n0031,31,1899,07,01,1899-07-01,FK-01-010_n0031.xml,31,126,text__tid_00227.xml,pr2228
"Frau E. L., Schriftstellerin.",FK-01-010_n0032.xml,01,010,n0032,32,1899,07,01,1899-07-01,FK-01-010_n0032.xml,32,105,text__tid_00228.xml,pr2231
R. E.,FK-01-010_n0032.xml,01,010,n0032,32,1899,07,01,1899-07-01,FK-01-010_n0032.xml,32,24,text__tid_00229.xml,pr2234
C. K.,FK-01-010_n0032.xml,01,010,n0032,32,1899,07,01,1899-07-01,FK-01-010_n0032.xml,32,228,text__tid_00230.xml,pr2237
"Ich bedauere, den Anonymen, Damen und Herren, nicht",FK-01-010_n0032.xml,01,010,n0032,32,1899,07,01,1899-07-01,FK-01-010_n0032.xml,32,34,text__tid_00231.xml,pr2240
"Die Judenfrage ist in Oesterreich stets actuell, und",FK-01-011_n0001.xml,01,011,n0001,1,1899,07,01,1899-07-01,FK-01-011_n0006.xml,6,3563,text__tid_00232.xml,pr2350
UNIVERSITÄTSBUMMEL.,FK-01-011_n0006.xml,01,011,n0006,6,1899,07,01,1899-07-01,FK-01-011_n0008.xml,8,1005,text__tid_00233.xml,pr2361
GYMNASIUM.,FK-01-011_n0008.xml,01,011,n0008,8,1899,07,01,1899-07-01,FK-01-011_n0010.xml,10,1298,text__tid_00234.xml,pr2372
Realschule.,FK-01-011_n0014.xml,01,011,n0014,14,1899,07,01,1899-07-01,FK-01-011_n0016.xml,16,1810,text__tid_00235.xml,pr2397
Bei der Enthüllung des Hasner-Denkmals in den,FK-01-011_n0016.xml,01,011,n0016,16,1899,07,01,1899-07-01,FK-01-011_n0017.xml,17,848,text__tid_00236.xml,pr2407
Auf die unzweifelhafte Blamage Oesterreichs in der,FK-01-011_n0018.xml,01,011,n0018,18,1899,07,01,1899-07-01,FK-01-011_n0018.xml,18,646,text__tid_00237.xml,pr2411
Der 19. Juli bringt ein journalistisches Curiosum.,FK-01-011_n0019.xml,01,011,n0019,19,1899,07,01,1899-07-01,FK-01-011_n0019.xml,19,633,text__tid_00238.xml,pr2414
"In Serbien zeigt es sich, dass die zur Bildung",FK-01-011_n0019.xml,01,011,n0019,19,1899,07,01,1899-07-01,FK-01-011_n0020.xml,20,518,text__tid_00239.xml,pr2417
"Man erinnert sich des merkwürdigen Vorfalls,",FK-01-011_n0020.xml,01,011,n0020,20,1899,07,01,1899-07-01,FK-01-011_n0021.xml,21,286,text__tid_00240.xml,pr2421
Boryslaw.,FK-01-011_n0021.xml,01,011,n0021,21,1899,07,01,1899-07-01,FK-01-011_n0024.xml,24,1877,text__tid_00241.xml,pr2426
Eine Frau Sidonie Grünwald-Zerkowitz hat,FK-01-011_n0024.xml,01,011,n0024,24,1899,07,01,1899-07-01,FK-01-011_n0026.xml,26,1633,text__tid_00242.xml,pr2438
"Zahlreiche Leser haben die Freundlichkeit, mir aus",FK-01-011_n0026.xml,01,011,n0026,26,1899,07,01,1899-07-01,FK-01-011_n0027.xml,27,898,text__tid_00243.xml,pr2441
Ein Wiener Reporter über Tolstoi.,FK-01-011_n0027.xml,01,011,n0027,27,1899,07,01,1899-07-01,FK-01-011_n0028.xml,28,824,text__tid_00244.xml,pr2444
Herr Bahr hat sich kürzlich wieder einmal wie,FK-01-011_n0028.xml,01,011,n0028,28,1899,07,01,1899-07-01,FK-01-011_n0029.xml,29,1066,text__tid_00245.xml,pr2449
"Herr Bahr spricht wohl wie Goethe, aber er kennt ihn nicht.",FK-01-011_n0030.xml,01,011,n0030,30,1899,07,01,1899-07-01,FK-01-011_n0030.xml,30,413,text__tid_00246.xml,pr2452
"Mark Twain ist noch immer damit beschäftigt, englischen",FK-01-011_n0030.xml,01,011,n0030,30,1899,07,01,1899-07-01,FK-01-011_n0030.xml,30,273,text__tid_00247.xml,pr2455
Lapidares aus der ‚Neuen Freien Presse’.,FK-01-011_n0030.xml,01,011,n0030,30,1899,07,01,1899-07-01,FK-01-011_n0030.xml,30,110,text__tid_00248.xml,pr2458
E. Sp.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,315,text__tid_00250.xml,pr2467
Akulina.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,74,text__tid_00251.xml,pr2470
Dr. Ix.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,70,text__tid_00252.xml,pr2473
R. F.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,77,text__tid_00253.xml,pr2476
C. H. II.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,43,text__tid_00254.xml,pr2479
K. F.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,77,text__tid_00255.xml,pr2482
Dr. A. M. in St.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,31,text__tid_00256.xml,pr2485
Frau M. W.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,61,text__tid_00257.xml,pr2488
Rudolf P.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,16,text__tid_00258.xml,pr2491
Rot W.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,23,text__tid_00259.xml,pr2494
Albert J.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,73,text__tid_00260.xml,pr2497
Freund der F.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,32,text__tid_00261.xml,pr2500
Ein Jünger Themis’.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0031.xml,31,21,text__tid_00262.xml,pr2503
Mara.,FK-01-011_n0031.xml,01,011,n0031,31,1899,07,01,1899-07-01,FK-01-011_n0032.xml,32,147,text__tid_00263.xml,pr2506
"Grethe K., Aussee.",FK-01-011_n0032.xml,01,011,n0032,32,1899,07,01,1899-07-01,FK-01-011_n0032.xml,32,26,text__tid_00264.xml,pr2509
Seemann.,FK-01-011_n0032.xml,01,011,n0032,32,1899,07,01,1899-07-01,FK-01-011_n0032.xml,32,29,text__tid_00265.xml,pr2512
A. K.,FK-01-011_n0032.xml,01,011,n0032,32,1899,07,01,1899-07-01,FK-01-011_n0032.xml,32,110,text__tid_00266.xml,pr2515
Kartenbrief.,FK-01-011_n0032.xml,01,011,n0032,32,1899,07,01,1899-07-01,FK-01-011_n0032.xml,32,85,text__tid_00267.xml,pr2518
Herr Jemand.,FK-01-011_n0032.xml,01,011,n0032,32,1899,07,01,1899-07-01,FK-01-011_n0032.xml,32,26,text__tid_00268.xml,pr2521
"Hans G.; Gretel, Jella und Lucy in Deutsch-Altenburg; R. P. in Mödling; Senex; L. And.; Käthe W.; Socius; Bew. d. F.; Paul E., Kaltenbach; B. v. W., Riga; R. Z., Baden; E. S., VII./1; R. B.; Robert M.; Hermann St.",FK-01-011_n0032.xml,01,011,n0032,32,1899,07,01,1899-07-01,FK-01-011_n0032.xml,32,145,text__tid_00269.xml,pr2524
"Das Volk, diese ewig gleichmüthige, politisch unerzogene",FK-01-012_n0001.xml,01,012,n0001,1,1899,07,01,1899-07-01,FK-01-012_n0006.xml,6,3552,text__tid_00270.xml,pr2626
VERFASSUNGS....,FK-01-012_n0006.xml,01,012,n0006,6,1899,07,01,1899-07-01,FK-01-012_n0009.xml,9,2274,text__tid_00271.xml,pr2636
DIE POLIZEI.,FK-01-012_n0009.xml,01,012,n0009,9,1899,07,01,1899-07-01,FK-01-012_n0011.xml,11,1638,text__tid_00272.xml,pr2644
"Die Liberalen, die bisher von den Fenstern des",FK-01-012_n0016.xml,01,012,n0016,16,1899,07,01,1899-07-01,FK-01-012_n0016.xml,16,241,text__tid_00273.xml,pr2659
Das Attentat des Exkönigs Milan auf seine Gegner,FK-01-012_n0016.xml,01,012,n0016,16,1899,07,01,1899-07-01,FK-01-012_n0018.xml,18,1209,text__tid_00274.xml,pr2665
Eine »Nichte« des Handelsministers?,FK-01-012_n0018.xml,01,012,n0018,18,1899,07,01,1899-07-01,FK-01-012_n0019.xml,19,1058,text__tid_00275.xml,pr2670
Die sinkende Facultät. Ich habe ihr Schonzeit,FK-01-012_n0020.xml,01,012,n0020,20,1899,07,01,1899-07-01,FK-01-012_n0021.xml,21,1269,text__tid_00276.xml,pr2677
Landesschulinspectoren.,FK-01-012_n0021.xml,01,012,n0021,21,1899,07,01,1899-07-01,FK-01-012_n0024.xml,24,1912,text__tid_00277.xml,pr2680
Aus der ‚Neuen Freien Presse’ erhalte ich folgende,FK-01-012_n0024.xml,01,012,n0024,24,1899,07,01,1899-07-01,FK-01-012_n0025.xml,25,1030,text__tid_00278.xml,pr2689
Lapidares aus der ‚Neuen Freien Presse’.,FK-01-012_n0026.xml,01,012,n0026,26,1899,07,01,1899-07-01,FK-01-012_n0026.xml,26,118,text__tid_00279.xml,pr2700
Akulina.,FK-01-012_n0026.xml,01,012,n0026,26,1899,07,01,1899-07-01,FK-01-012_n0026.xml,26,42,text__tid_00281.xml,pr2709
Danzig.,FK-01-012_n0026.xml,01,012,n0026,26,1899,07,01,1899-07-01,FK-01-012_n0026.xml,26,135,text__tid_00282.xml,pr2712
A. K.,FK-01-012_n0026.xml,01,012,n0026,26,1899,07,01,1899-07-01,FK-01-012_n0026.xml,26,77,text__tid_00283.xml,pr2715
Frau M. W.,FK-01-012_n0026.xml,01,012,n0026,26,1899,07,01,1899-07-01,FK-01-012_n0026.xml,26,46,text__tid_00284.xml,pr2718
Eine Kampfesmüde.,FK-01-012_n0026.xml,01,012,n0026,26,1899,07,01,1899-07-01,FK-01-012_n0026.xml,26,60,text__tid_00285.xml,pr2721
C....,FK-01-012_n0026.xml,01,012,n0026,26,1899,07,01,1899-07-01,FK-01-012_n0027.xml,27,148,text__tid_00286.xml,pr2724
R. R. R. III.,FK-01-012_n0027.xml,01,012,n0027,27,1899,07,01,1899-07-01,FK-01-012_n0027.xml,27,188,text__tid_00287.xml,pr2727
L. K.,FK-01-012_n0027.xml,01,012,n0027,27,1899,07,01,1899-07-01,FK-01-012_n0027.xml,27,104,text__tid_00288.xml,pr2730
Philantrop.,FK-01-012_n0027.xml,01,012,n0027,27,1899,07,01,1899-07-01,FK-01-012_n0027.xml,27,313,text__tid_00289.xml,pr2733
R. Z.,FK-01-012_n0027.xml,01,012,n0027,27,1899,07,01,1899-07-01,FK-01-012_n0027.xml,27,36,text__tid_00290.xml,pr2736
G. G.,FK-01-012_n0027.xml,01,012,n0027,27,1899,07,01,1899-07-01,FK-01-012_n0027.xml,27,83,text__tid_00291.xml,pr2739
Nur ein M.,FK-01-012_n0027.xml,01,012,n0027,27,1899,07,01,1899-07-01,FK-01-012_n0027.xml,27,18,text__tid_00292.xml,pr2742
M. H.,FK-01-012_n0027.xml,01,012,n0027,27,1899,07,01,1899-07-01,FK-01-012_n0027.xml,27,146,text__tid_00293.xml,pr2745
J. Fr.,FK-01-012_n0028.xml,01,012,n0028,28,1899,07,01,1899-07-01,FK-01-012_n0028.xml,28,45,text__tid_00294.xml,pr2748
Eine Unbedeutende.,FK-01-012_n0028.xml,01,012,n0028,28,1899,07,01,1899-07-01,FK-01-012_n0028.xml,28,152,text__tid_00295.xml,pr2751
Friedr. G. W.,FK-01-012_n0028.xml,01,012,n0028,28,1899,07,01,1899-07-01,FK-01-012_n0028.xml,28,96,text__tid_00296.xml,pr2754
"Einer für Viele; Dr. M.; Socius; Bob; Drusus; M. in Dresden; O. v. R., Karlsbad; Sigb. E., Baden; Dr. A. M.; G. V; A. K.; M. H. Sch.; Raimund N.",FK-01-012_n0028.xml,01,012,n0028,28,1899,07,01,1899-07-01,FK-01-012_n0028.xml,28,100,text__tid_00297.xml,pr2757
ANTWORTEN DER GESCHÄFTSSTELLE.,FK-01-012_n0028.xml,01,012,n0028,28,1899,07,01,1899-07-01,FK-01-012_n0028.xml,28,479,text__tid_00298.xml,pr2761
"Der Kampf, der jetzt in allen Theilen des Reiches",FK-01-013_n0001.xml,01,013,n0001,1,1899,08,01,1899-08-01,FK-01-013_n0004.xml,4,2286,text__tid_00299.xml,pr2853
In Bezug auf den Militarismus im allgemeinen,FK-01-013_n0004.xml,01,013,n0004,4,1899,08,01,1899-08-01,FK-01-013_n0006.xml,6,1586,text__tid_00300.xml,pr2859
Ein freundlicher Leser lenkt meine Aufmerksamkeit,FK-01-013_n0006.xml,01,013,n0006,6,1899,08,01,1899-08-01,FK-01-013_n0009.xml,9,2258,text__tid_00301.xml,pr2864
"In Aussee, wo des Sommers sonst nur Graf",FK-01-013_n0010.xml,01,013,n0010,10,1899,08,01,1899-08-01,FK-01-013_n0010.xml,10,538,text__tid_00302.xml,pr2872
Die Direction der Südbahn-Gesellschaft versendet,FK-01-013_n0010.xml,01,013,n0010,10,1899,08,01,1899-08-01,FK-01-013_n0011.xml,11,742,text__tid_00303.xml,pr2875
THEOBALDGASSE.,FK-01-013_n0011.xml,01,013,n0011,11,1899,08,01,1899-08-01,FK-01-013_n0011.xml,11,35,text__tid_00304.xml,pr2878
"Der Finanzminister »tobt und schäumt«, — so",FK-01-013_n0016.xml,01,013,n0016,16,1899,08,01,1899-08-01,FK-01-013_n0016.xml,16,378,text__tid_00305.xml,pr2891
"Die ‚Neue Freie Presse‘ klagte jüngst, dass die",FK-01-013_n0016.xml,01,013,n0016,16,1899,08,01,1899-08-01,FK-01-013_n0016.xml,16,260,text__tid_00306.xml,pr2894
In den Officinen der liberalen und demokratischen,FK-01-013_n0017.xml,01,013,n0017,17,1899,08,01,1899-08-01,FK-01-013_n0017.xml,17,296,text__tid_00307.xml,pr2897
Es fanden fortwährend Massenansammlungen,FK-01-013_n0017.xml,01,013,n0017,17,1899,08,01,1899-08-01,FK-01-013_n0017.xml,17,140,text__tid_00308.xml,pr2904
Die Kunstpflege der ‚Neuen Freien Presse‘.*),FK-01-013_n0018.xml,01,013,n0018,18,1899,08,01,1899-08-01,FK-01-013_n0026.xml,26,5949,text__tid_00309.xml,pr2909
Jüdischer Religionsunterricht.,FK-01-013_n0027.xml,01,013,n0027,27,1899,08,01,1899-08-01,FK-01-013_n0029.xml,29,1457,text__tid_00310.xml,pr2930
Lapidares aus der ‚Neuen Freien Presse‘.,FK-01-013_n0030.xml,01,013,n0030,30,1899,08,01,1899-08-01,FK-01-013_n0031.xml,31,321,text__tid_00311.xml,pr2940
Akulina.,FK-01-013_n0031.xml,01,013,n0031,31,1899,08,01,1899-08-01,FK-01-013_n0031.xml,31,64,text__tid_00313.xml,pr2956
E. S. in Ebensee;,FK-01-013_n0031.xml,01,013,n0031,31,1899,08,01,1899-08-01,FK-01-013_n0031.xml,31,396,text__tid_00314.xml,pr2959
Jörg L.,FK-01-013_n0031.xml,01,013,n0031,31,1899,08,01,1899-08-01,FK-01-013_n0031.xml,31,38,text__tid_00315.xml,pr2962
P. St. Gr.,FK-01-013_n0031.xml,01,013,n0031,31,1899,08,01,1899-08-01,FK-01-013_n0031.xml,31,23,text__tid_00316.xml,pr2965
C. H. II.,FK-01-013_n0031.xml,01,013,n0031,31,1899,08,01,1899-08-01,FK-01-013_n0031.xml,31,29,text__tid_00317.xml,pr2968
J. W—r.,FK-01-013_n0032.xml,01,013,n0032,32,1899,08,01,1899-08-01,FK-01-013_n0032.xml,32,22,text__tid_00318.xml,pr2971
"Carl R. v. E., Schloss B.",FK-01-013_n0032.xml,01,013,n0032,32,1899,08,01,1899-08-01,FK-01-013_n0032.xml,32,65,text__tid_00319.xml,pr2974
National.,FK-01-013_n0032.xml,01,013,n0032,32,1899,08,01,1899-08-01,FK-01-013_n0032.xml,32,383,text__tid_00320.xml,pr2977
Seemann.,FK-01-013_n0032.xml,01,013,n0032,32,1899,08,01,1899-08-01,FK-01-013_n0032.xml,32,49,text__tid_00321.xml,pr2980
Richard.,FK-01-013_n0032.xml,01,013,n0032,32,1899,08,01,1899-08-01,FK-01-013_n0032.xml,32,223,text__tid_00322.xml,pr2983
†.,FK-01-013_n0032.xml,01,013,n0032,32,1899,08,01,1899-08-01,FK-01-013_n0032.xml,32,54,text__tid_00323.xml,pr2986
Danzig; Professor M.; E. R.; E. Sp—l; z. l.; Dr. K. M.; M. G.; Ludo F.; Junge Schriftstellerin; nemo 75; z. G. in J.; R. L. in G.; Quis; Eine Kampfeslustige; Dr. E. B.; Ein eifriger Leser aus dem Richterstande; Ein Jünger Themis’; Dr. Sz.,FK-01-013_n0032.xml,01,013,n0032,32,1899,08,01,1899-08-01,FK-01-013_n0032.xml,32,153,text__tid_00324.xml,pr2989
Anonyme Anfragen werden nicht beantwortet.,FK-01-013_n0032.xml,01,013,n0032,32,1899,08,01,1899-08-01,FK-01-013_n0032.xml,32,16,text__tid_00325.xml,pr2992
"Die wackeren Männer, die, vor Hitze und Mitgefühl",FK-01-014_n0001.xml,01,014,n0001,1,1899,08,01,1899-08-01,FK-01-014_n0005.xml,5,3135,text__tid_00326.xml,pr3084
"Mürren, im August 1899.",FK-01-014_n0005.xml,01,014,n0005,5,1899,08,01,1899-08-01,FK-01-014_n0008.xml,8,1994,text__tid_00327.xml,pr3093
